127.0.0.1, 2024-02-24 19:32:22, GET, /, HTTP/1.1, 303, 0.002516
127.0.0.1, 2024-02-27 17:03:09, GET, /admin/default/site, HTTP/1.1, 200, 0.072809
127.0.0.1, 2024-02-27 17:03:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000224
127.0.0.1, 2024-02-27 17:03:14, GET, /Escuela/default/index, HTTP/1.1, 200, 2.699994
127.0.0.1, 2024-02-27 17:03:14, GET, /Escuela/static/images/favicon.ico, HTTP/1.1, 200, 0.000360
127.0.0.1, 2024-02-27 17:03:17, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.613129
127.0.0.1, 2024-02-27 17:03:50, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.067158
127.0.0.1, 2024-02-27 17:03:52, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.069396
127.0.0.1, 2024-02-27 17:05:28, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.097143
127.0.0.1, 2024-02-27 17:05:45, GET, /Escuela/default/index, HTTP/1.1, 200, 0.074334
127.0.0.1, 2024-02-27 17:05:47, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.091545
127.0.0.1, 2024-02-27 17:06:10, GET, /Escuela/default/index, HTTP/1.1, 200, 0.041930
127.0.0.1, 2024-02-27 17:06:12, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.068079
127.0.0.1, 2024-02-27 17:10:08, GET, /Escuela/default/index, HTTP/1.1, 200, 0.057362
127.0.0.1, 2024-02-27 17:11:12, GET, /Escuela/default/index, HTTP/1.1, 200, 0.072117
127.0.0.1, 2024-02-27 17:12:23, GET, /Escuela/default/index, HTTP/1.1, 200, 0.101643
127.0.0.1, 2024-02-27 17:16:24, GET, /Escuela/default/index, HTTP/1.1, 200, 0.132403
127.0.0.1, 2024-02-27 17:16:37, GET, /Escuela/default/index, HTTP/1.1, 200, 0.077907
127.0.0.1, 2024-02-27 17:16:48, GET, /Escuela/default/index, HTTP/1.1, 200, 0.057293
127.0.0.1, 2024-02-27 17:17:06, GET, /Escuela/default/index, HTTP/1.1, 200, 0.106977
127.0.0.1, 2024-02-27 17:19:32, GET, /Escuela/default/index, HTTP/1.1, 200, 0.118936
127.0.0.1, 2024-02-27 17:19:40, POST, /Escuela/default/agregar, HTTP/1.1, 500, 0.234537
127.0.0.1, 2024-02-27 17:19:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000223
127.0.0.1, 2024-02-27 17:19:42, GET, /admin/default/ticket/Escuela/127.0.0.1.2024-02-27.17-19-40.ec9bf4e0-3432-4fa3-8db3-9ea3f376bd77, HTTP/1.1, 200, 0.018250
127.0.0.1, 2024-02-27 17:19:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000238
127.0.0.1, 2024-02-27 17:20:18, GET, /Escuela/default/index, HTTP/1.1, 200, 0.085734
127.0.0.1, 2024-02-27 17:20:20, GET, /Escuela/default/index, HTTP/1.1, 200, 0.110493
127.0.0.1, 2024-02-27 17:20:25, POST, /Escuela/default/agregar, HTTP/1.1, 500, 0.123912
127.0.0.1, 2024-02-27 17:20:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000398
127.0.0.1, 2024-02-27 17:20:28, GET, /Escuela/default/index, HTTP/1.1, 200, 0.045926
127.0.0.1, 2024-02-27 17:21:27, GET, /Escuela/default/index, HTTP/1.1, 200, 0.109366
127.0.0.1, 2024-02-27 17:21:30, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.124739
127.0.0.1, 2024-02-27 17:21:36, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.088855
127.0.0.1, 2024-02-27 17:21:41, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.061842
127.0.0.1, 2024-02-27 17:21:44, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.106534
127.0.0.1, 2024-02-27 17:21:48, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.118244
127.0.0.1, 2024-02-27 17:21:52, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.063131
127.0.0.1, 2024-02-27 17:21:56, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.063395
127.0.0.1, 2024-02-27 17:22:17, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.303578
127.0.0.1, 2024-02-27 17:22:21, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.142345
127.0.0.1, 2024-02-27 17:22:36, GET, /Escuela/default/estudiante_manage/t_estudiante, HTTP/1.1, 200, 0.278109
127.0.0.1, 2024-02-27 17:29:45, GET, /Escuela/default/index, HTTP/1.1, 200, 0.032340
127.0.0.1, 2024-02-27 17:29:49, POST, /Escuela/default/agregar, HTTP/1.1, 500, 0.110252
127.0.0.1, 2024-02-27 17:29:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000267
127.0.0.1, 2024-02-27 17:29:51, GET, /Escuela/default/index, HTTP/1.1, 200, 0.100715
127.0.0.1, 2024-02-27 17:29:53, POST, /Escuela/default/agregar, HTTP/1.1, 500, 0.118323
127.0.0.1, 2024-02-27 17:29:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000257
127.0.0.1, 2024-02-27 17:29:56, GET, /admin/default/ticket/Escuela/127.0.0.1.2024-02-27.17-29-53.889e3c2b-0f8d-41c7-ba22-b0952c393e29, HTTP/1.1, 200, 0.015325
127.0.0.1, 2024-02-27 17:29:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000279
127.0.0.1, 2024-02-27 17:30:08, GET, /Escuela/default/index, HTTP/1.1, 200, 0.088940
127.0.0.1, 2024-02-27 17:31:41, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.117649
127.0.0.1, 2024-02-27 17:32:45, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.209788
127.0.0.1, 2024-02-27 17:33:58, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.079428
127.0.0.1, 2024-02-27 17:33:58, GET, /Escuela/default/index, HTTP/1.1, 200, 0.115296
127.0.0.1, 2024-02-27 17:34:01, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.061297
127.0.0.1, 2024-02-27 17:34:10, GET, /Escuela/default/index, HTTP/1.1, 200, 0.075776
127.0.0.1, 2024-02-27 17:34:12, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.085134
127.0.0.1, 2024-02-27 17:34:41, GET, /Escuela/default/index, HTTP/1.1, 200, 0.055750
127.0.0.1, 2024-02-27 17:34:44, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.050622
127.0.0.1, 2024-02-27 17:37:34, GET, /Escuela/default/index, HTTP/1.1, 500, 0.139867
127.0.0.1, 2024-02-27 17:37:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000631
127.0.0.1, 2024-02-27 17:37:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000235
127.0.0.1, 2024-02-27 17:37:37, GET, /Escuela/default/index, HTTP/1.1, 500, 0.091047
127.0.0.1, 2024-02-27 17:37:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000231
127.0.0.1, 2024-02-27 17:39:18, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.135562
127.0.0.1, 2024-02-27 17:39:20, GET, /Escuela/default/index, HTTP/1.1, 200, 0.047189
127.0.0.1, 2024-02-27 17:43:50, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.051027
127.0.0.1, 2024-02-27 17:43:54, GET, /Escuela/default/index, HTTP/1.1, 200, 0.084335
127.0.0.1, 2024-02-27 17:43:57, GET, /Escuela/default/index, HTTP/1.1, 200, 0.067384
127.0.0.1, 2024-02-27 17:44:40, GET, /Escuela/default/estudiante_manage, HTTP/1.1, 200, 0.069880
127.0.0.1, 2024-02-27 17:44:42, GET, /Escuela/default/index, HTTP/1.1, 200, 0.055324
127.0.0.1, 2024-02-27 17:48:13, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.103031
127.0.0.1, 2024-02-27 17:48:36, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.139876
127.0.0.1, 2024-02-29 12:56:12, GET, /, HTTP/1.1, 303, 0.003077
127.0.0.1, 2024-02-29 12:56:12, GET, /welcome/default/index, HTTP/1.1, 200, 0.520536
127.0.0.1, 2024-02-29 12:56:12, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.005783
127.0.0.1, 2024-02-29 12:56:12, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.003984
127.0.0.1, 2024-02-29 12:56:12, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.004965
127.0.0.1, 2024-02-29 12:56:12, GET, /welcome/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.005216
127.0.0.1, 2024-02-29 12:56:13, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.016359
127.0.0.1, 2024-02-29 12:56:15, GET, /admin/default/site, HTTP/1.1, 303, 0.329901
127.0.0.1, 2024-02-29 12:56:15, GET, /admin/default/index, HTTP/1.1, 200, 0.077531
127.0.0.1, 2024-02-29 12:56:15, GET, /admin/static/_2.27.1/js/jquery.js, HTTP/1.1, 200, 0.000696
127.0.0.1, 2024-02-29 12:56:15, GET, /admin/static/_2.27.1/js/calendar.js, HTTP/1.1, 200, 0.000478
127.0.0.1, 2024-02-29 12:56:15, GET, /admin/static/_2.27.1/css/bootstrap.min.css, HTTP/1.1, 200, 0.084818
127.0.0.1, 2024-02-29 12:56:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000247
127.0.0.1, 2024-02-29 12:56:19, POST, /admin/default/index, HTTP/1.1, 303, 0.034438
127.0.0.1, 2024-02-29 12:56:19, GET, /admin/default/site, HTTP/1.1, 200, 0.068869
127.0.0.1, 2024-02-29 12:56:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000183
127.0.0.1, 2024-02-29 12:56:19, POST, /admin/default/check_version, HTTP/1.1, 200, 0.394722
127.0.0.1, 2024-02-29 12:56:26, GET, /Escuela/default/index, HTTP/1.1, 200, 1.418363
127.0.0.1, 2024-02-29 12:56:26, GET, /Escuela/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000628
127.0.0.1, 2024-02-29 12:56:26, GET, /Escuela/static/js/jquery.js, HTTP/1.1, 200, 0.001531
127.0.0.1, 2024-02-29 12:56:26, GET, /Escuela/static/js/calendar.js, HTTP/1.1, 200, 0.001633
127.0.0.1, 2024-02-29 12:56:26, GET, /Escuela/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.001699
127.0.0.1, 2024-02-29 12:56:32, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.104323
127.0.0.1, 2024-02-29 12:56:37, POST, /Escuela/default/agregar, HTTP/1.1, 200, 0.119167
127.0.0.1, 2024-02-29 12:57:27, GET, /, HTTP/1.1, 303, 0.002930
127.0.0.1, 2024-02-29 12:57:27, GET, /welcome/default/index, HTTP/1.1, 200, 0.145075
127.0.0.1, 2024-02-29 12:57:27, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000320
127.0.0.1, 2024-02-29 12:57:30, GET, /admin/default/site, HTTP/1.1, 200, 0.176762
127.0.0.1, 2024-02-29 12:57:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000309
127.0.0.1, 2024-02-29 12:57:40, POST, /admin/default/site, HTTP/1.1, 303, 0.137903
127.0.0.1, 2024-02-29 12:57:40, GET, /admin/default/design/prueba, HTTP/1.1, 200, 0.146132
127.0.0.1, 2024-02-29 12:57:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000281
127.0.0.1, 2024-02-29 12:58:10, GET, /admin/default/site, HTTP/1.1, 200, 0.024592
127.0.0.1, 2024-02-29 12:58:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000251
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/default/index, HTTP/1.1, 200, 0.861699
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000702
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/js/jquery.js, HTTP/1.1, 200, 0.001158
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/css/web2py-bootstrap4.css, HTTP/1.1, 200, 0.002954
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/js/calendar.js, HTTP/1.1, 200, 0.001850
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/css/calendar.css, HTTP/1.1, 200, 0.002129
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.001228
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/js/web2py.js, HTTP/1.1, 200, 0.000901
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.000472
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.000452
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000253
127.0.0.1, 2024-02-29 12:58:13, GET, /prueba/static/images/favicon.ico, HTTP/1.1, 200, 0.000540
127.0.0.1, 2024-02-29 12:59:56, GET, /prueba/default/index, HTTP/1.1, 500, 0.782457
127.0.0.1, 2024-02-29 12:59:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000267
127.0.0.1, 2024-02-29 12:59:59, GET, /admin/default/ticket/prueba/127.0.0.1.2024-02-29.12-59-55.2ff3d1e6-8617-47d7-b7f8-4fa96e355cf7, HTTP/1.1, 200, 0.127456
127.0.0.1, 2024-02-29 12:59:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000261
127.0.0.1, 2024-02-29 13:00:22, GET, /admin/default/ticket/prueba/127.0.0.1.2024-02-29.12-59-55.2ff3d1e6-8617-47d7-b7f8-4fa96e355cf7, HTTP/1.1, 200, 0.050494
127.0.0.1, 2024-02-29 13:00:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000608
127.0.0.1, 2024-02-29 13:00:28, GET, /admin/default/site, HTTP/1.1, 200, 0.071343
127.0.0.1, 2024-02-29 13:00:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000251
127.0.0.1, 2024-02-29 13:00:32, GET, /prueba/default/index, HTTP/1.1, 500, 0.072264
127.0.0.1, 2024-02-29 13:00:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000509
127.0.0.1, 2024-02-29 13:00:34, GET, /admin/default/ticket/prueba/127.0.0.1.2024-02-29.13-00-32.09e5f52d-82ed-4036-82a2-d00fd96ec57b, HTTP/1.1, 200, 0.020026
127.0.0.1, 2024-02-29 13:00:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000243
127.0.0.1, 2024-02-29 13:06:35, GET, /admin/default/site, HTTP/1.1, 200, 0.077457
127.0.0.1, 2024-02-29 13:06:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000248
127.0.0.1, 2024-02-29 13:06:38, GET, /prueba/default/index, HTTP/1.1, 200, 0.737521
127.0.0.1, 2024-02-29 13:06:38, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000292
127.0.0.1, 2024-02-29 13:21:22, GET, /prueba/default/index, HTTP/1.1, 200, 0.216636
127.0.0.1, 2024-02-29 13:21:23, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000317
127.0.0.1, 2024-02-29 13:21:51, GET, /admin/default/site, HTTP/1.1, 200, 0.099260
127.0.0.1, 2024-02-29 13:21:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000285
127.0.0.1, 2024-02-29 13:21:53, GET, /prueba/default/index, HTTP/1.1, 200, 0.042279
127.0.0.1, 2024-02-29 13:21:53, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000443
127.0.0.1, 2024-02-29 20:11:35, GET, /, HTTP/1.1, 303, 0.002053
127.0.0.1, 2024-02-29 20:11:36, GET, /welcome/default/index, HTTP/1.1, 200, 0.331210
127.0.0.1, 2024-02-29 20:11:36, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.013659
127.0.0.1, 2024-02-29 20:11:41, GET, /prueba/default/index, HTTP/1.1, 200, 1.098095
127.0.0.1, 2024-03-02 19:44:57, GET, /, HTTP/1.1, 303, 0.002329
127.0.0.1, 2024-03-02 19:44:57, GET, /welcome/default/index, HTTP/1.1, 200, 0.462023
127.0.0.1, 2024-03-02 19:44:57, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.014016
127.0.0.1, 2024-03-02 19:45:09, GET, /admin/default/site, HTTP/1.1, 303, 0.379916
127.0.0.1, 2024-03-02 19:45:09, GET, /admin/default/index, HTTP/1.1, 200, 0.094767
127.0.0.1, 2024-03-02 19:45:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000429
127.0.0.1, 2024-03-02 19:45:13, POST, /admin/default/index, HTTP/1.1, 303, 0.012481
127.0.0.1, 2024-03-02 19:45:13, GET, /admin/default/site, HTTP/1.1, 200, 0.126553
127.0.0.1, 2024-03-02 19:45:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000245
127.0.0.1, 2024-03-02 19:45:13, POST, /admin/default/check_version, HTTP/1.1, 200, 0.349765
127.0.0.1, 2024-03-02 19:45:16, GET, /prueba/default/index, HTTP/1.1, 200, 0.692745
127.0.0.1, 2024-03-02 19:45:17, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000436
127.0.0.1, 2024-03-03 13:37:07, GET, /, HTTP/1.1, 303, 0.005219
127.0.0.1, 2024-03-03 13:37:08, GET, /welcome/default/index, HTTP/1.1, 200, 0.868259
127.0.0.1, 2024-03-03 13:37:08, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.040859
127.0.0.1, 2024-03-03 13:37:10, GET, /admin/default/site, HTTP/1.1, 303, 0.326012
127.0.0.1, 2024-03-03 13:37:10, GET, /admin/default/index, HTTP/1.1, 200, 0.065087
127.0.0.1, 2024-03-03 13:37:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
127.0.0.1, 2024-03-03 13:37:14, POST, /admin/default/index, HTTP/1.1, 303, 0.009119
127.0.0.1, 2024-03-03 13:37:14, GET, /admin/default/site, HTTP/1.1, 200, 0.072848
127.0.0.1, 2024-03-03 13:37:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000369
127.0.0.1, 2024-03-03 13:37:14, POST, /admin/default/check_version, HTTP/1.1, 200, 0.375929
127.0.0.1, 2024-03-03 13:37:21, GET, /prueba/default/index, HTTP/1.1, 500, 5.344412
127.0.0.1, 2024-03-03 13:37:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000291
127.0.0.1, 2024-03-03 13:37:25, GET, /admin/default/site, HTTP/1.1, 200, 0.025061
127.0.0.1, 2024-03-03 13:37:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000284
127.0.0.1, 2024-03-03 13:38:03, GET, /, HTTP/1.1, 303, 0.005522
127.0.0.1, 2024-03-03 13:38:03, GET, /welcome/default/index, HTTP/1.1, 200, 0.130150
127.0.0.1, 2024-03-03 13:38:03, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000323
127.0.0.1, 2024-03-03 13:38:10, GET, /admin/default/site, HTTP/1.1, 200, 0.160232
127.0.0.1, 2024-03-03 13:38:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000280
127.0.0.1, 2024-03-03 13:38:13, GET, /prueba/default/index, HTTP/1.1, 200, 0.559345
127.0.0.1, 2024-03-03 13:38:13, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.001009
127.0.0.1, 2024-03-03 13:38:15, GET, /admin/default/site, HTTP/1.1, 200, 0.064473
127.0.0.1, 2024-03-03 13:38:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000267
127.0.0.1, 2024-03-03 13:38:17, GET, /prueba/default/index, HTTP/1.1, 200, 0.028838
127.0.0.1, 2024-03-03 13:38:40, GET, /prueba/default/user/login, HTTP/1.1, 200, 0.069031
127.0.0.1, 2024-03-03 13:38:44, GET, /prueba/default/index, HTTP/1.1, 200, 0.019079
127.0.0.1, 2024-03-03 13:39:01, GET, /prueba/default/index, HTTP/1.1, 200, 0.042482
127.0.0.1, 2024-03-03 13:43:41, GET, /prueba/default/index, HTTP/1.1, 200, 0.052722
127.0.0.1, 2024-03-03 13:43:43, GET, /admin/default/site, HTTP/1.1, 200, 0.066855
127.0.0.1, 2024-03-03 13:43:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000264
127.0.0.1, 2024-03-03 13:43:45, GET, /prueba/default/index, HTTP/1.1, 200, 0.016907
127.0.0.1, 2024-03-03 13:50:30, GET, /prueba/default/index, HTTP/1.1, 200, 0.057217
127.0.0.1, 2024-03-03 13:50:31, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000242
127.0.0.1, 2024-03-03 13:50:42, GET, /prueba/default/pg, HTTP/1.1, 404, 0.027517
127.0.0.1, 2024-03-03 13:50:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000260
127.0.0.1, 2024-03-03 13:50:46, GET, /prueba/default/index, HTTP/1.1, 200, 0.065672
127.0.0.1, 2024-03-03 13:51:49, GET, /prueba/default/index, HTTP/1.1, 200, 0.052040
127.0.0.1, 2024-03-03 13:51:51, GET, /admin/default/site, HTTP/1.1, 200, 0.086187
127.0.0.1, 2024-03-03 13:51:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000252
127.0.0.1, 2024-03-03 13:51:51, GET, /prueba/default/index, HTTP/1.1, 200, 0.026693
127.0.0.1, 2024-03-03 13:51:53, GET, /admin/default/site, HTTP/1.1, 200, 0.073076
127.0.0.1, 2024-03-03 13:51:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000257
127.0.0.1, 2024-03-03 13:51:55, GET, /prueba/default/index, HTTP/1.1, 200, 0.052042
127.0.0.1, 2024-03-03 13:57:54, GET, /prueba/default/index, HTTP/1.1, 200, 0.039448
127.0.0.1, 2024-03-03 13:57:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000271
127.0.0.1, 2024-03-03 13:59:07, GET, /prueba/default/pg, HTTP/1.1, 404, 0.013551
127.0.0.1, 2024-03-03 13:59:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000255
127.0.0.1, 2024-03-03 13:59:10, GET, /prueba/default/index, HTTP/1.1, 200, 0.053400
127.0.0.1, 2024-03-03 14:00:10, GET, /prueba/default/index, HTTP/1.1, 200, 0.066109
127.0.0.1, 2024-03-03 14:00:11, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000320
127.0.0.1, 2024-03-03 14:23:11, GET, /prueba/default/pg, HTTP/1.1, 404, 0.389488
127.0.0.1, 2024-03-03 14:23:13, GET, /favicon.ico, HTTP/1.1, 400, 0.001280
127.0.0.1, 2024-03-03 14:23:15, GET, /prueba/default/index, HTTP/1.1, 200, 0.076590
127.0.0.1, 2024-03-03 14:23:54, GET, /prueba/default/pg, HTTP/1.1, 200, 0.063588
127.0.0.1, 2024-03-03 14:24:44, GET, /prueba/default/pg, HTTP/1.1, 200, 0.015174
127.0.0.1, 2024-03-03 14:24:47, GET, /prueba/default/pg, HTTP/1.1, 200, 0.010404
127.0.0.1, 2024-03-03 14:33:07, GET, /prueba/default/pg, HTTP/1.1, 200, 0.016910
127.0.0.1, 2024-03-03 14:33:30, GET, /prueba/default/register_student, HTTP/1.1, 500, 0.970741
127.0.0.1, 2024-03-03 14:33:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000237
127.0.0.1, 2024-03-03 14:33:33, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-03.14-33-29.d07b4bdf-961f-4d2a-9889-55a1b57dae1d, HTTP/1.1, 200, 0.255234
127.0.0.1, 2024-03-03 14:33:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000242
127.0.0.1, 2024-03-03 14:34:04, GET, /, HTTP/1.1, 303, 0.000504
127.0.0.1, 2024-03-03 14:34:05, GET, /welcome/default/index, HTTP/1.1, 200, 0.176194
127.0.0.1, 2024-03-03 14:34:05, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.062205
127.0.0.1, 2024-03-03 14:34:13, GET, /, HTTP/1.1, 303, 0.000347
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/default/index, HTTP/1.1, 200, 0.015768
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.054839
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.049313
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.049306
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.050439
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/css/web2py-bootstrap4.css, HTTP/1.1, 200, 0.050762
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.050903
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.000526
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.001282
127.0.0.1, 2024-03-03 14:34:13, GET, /welcome/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.002106
127.0.0.1, 2024-03-03 14:34:14, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000304
127.0.0.1, 2024-03-03 14:34:15, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.001413
127.0.0.1, 2024-03-03 14:34:26, GET, /pg, HTTP/1.1, 404, 0.000484
127.0.0.1, 2024-03-03 14:34:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000263
127.0.0.1, 2024-03-03 14:34:28, GET, /welcome/default/index, HTTP/1.1, 200, 0.055477
127.0.0.1, 2024-03-03 14:34:35, GET, /welcome/default/pg, HTTP/1.1, 404, 0.008897
127.0.0.1, 2024-03-03 14:34:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000230
127.0.0.1, 2024-03-03 14:34:37, GET, /welcome/default/index, HTTP/1.1, 200, 0.069778
127.0.0.1, 2024-03-03 14:34:48, GET, /, HTTP/1.1, 303, 0.000387
127.0.0.1, 2024-03-03 14:34:48, GET, /welcome/default/index, HTTP/1.1, 200, 0.016117
127.0.0.1, 2024-03-03 14:34:49, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000338
127.0.0.1, 2024-03-03 14:34:53, GET, /welcome/default/pg, HTTP/1.1, 404, 0.011733
127.0.0.1, 2024-03-03 14:34:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
127.0.0.1, 2024-03-03 14:34:55, GET, /welcome/default/index, HTTP/1.1, 200, 0.054356
127.0.0.1, 2024-03-03 14:34:56, GET, /welcome/default/index, HTTP/1.1, 200, 0.051057
127.0.0.1, 2024-03-03 14:35:10, GET, /welcome/default/index, HTTP/1.1, 200, 0.018044
127.0.0.1, 2024-03-03 14:35:16, GET, /welcome/default/index/pg, HTTP/1.1, 200, 0.018342
127.0.0.1, 2024-03-03 14:35:18, GET, /welcome/default/index/pg, HTTP/1.1, 200, 0.049597
127.0.0.1, 2024-03-03 14:35:19, GET, /welcome/default/index/pg, HTTP/1.1, 200, 0.076878
